	sequences per sample	iteration	1280.N	837.N	1207.N	66.N	7.N	31.N	729.N	1314.N	526.N	1161.N	184.N	1300.N	58.N	875.N	150.N	873.N	177058.N	190.N	161.N	112.N	442.N	312477.N	341.N	45.N	1372.N	425.N	1304.N	1018.N	455181.N	804.N	850.N	655.N	105.N	146.N	1211.N	197.N	851.N	617.N	36.N	809.N	587.N	300.N	950.N	88.N	1011.N	1165.N	1408.N	752.N	1237.N	151.N	142.N	931.N	183.N	47.N	1328.N	604.N	1143.N	552.N	96.N	734.N	1340.N	1121.N	1027.N	1028.N	846.N	819.N	138.N	143.N	131.N	87.N	202254.N	899.N	1184.N	1272.N	750.N	1053.N	1404.N	1325.N	671.N	324819.N	216.N	815.N	41.N	1162.N	709.N	897.N	normal29	normal67	707.N	normal37	1419.N	1332.N	83.N	928.N	1001.N	219.N	121.N	1337.N	963.N	610.N	666.N	669.N	106.N	558874.N	820.N	1009.N	214.N	1384.N	1279.N	726.N	1259.N	670.N	1204.N	61.N	123.N	954.N	302.N	530.N	648.N	232.N	236.N	762.N	139.N	384.N	1058.N	153.N	1427.N	1177.N	1196.N	647.N	1240.N	1333.N	1062.N	1010.N	609.N	1368.N	1230.N	688.N	882.N	826.N	1231.N	1186.N	607.N	267.N	206.N	761.N	78.N	313.N	558531.N	149.N	635.N	244.N	1360.N	705.N	973.N	780.N	1012.N	558877.N	64.N	1278.N	1353.N	212.N	166.N	767.N	725.N	986.N	764.N	117.N	1222.N	1254.N	15.N	855.N	834.N	1248.N	1302.N	615.N	631.N	934.N	305.N	763.N	840.N	887.N	908.N	1422.N	284.N	822.N	1405.N	681.N	1338.N	997.N	1414.N	600.N	1381.N	93.N	695.N	1251.N	678.N	48.N	46.N	1364.N	786.N	1247.N	996.N	368.N	803.N	346.N	828.N	1130.N	601.N	1055.N	1370.N	911.N	739.N	40435.N	1355.N	1382.N	1041.N	740.N	866.N	787.N	1133.N	592.N	987.N	983.N	806.N	558527.N	1019.N	878.N	1094.N	847.N	49.N	1267.N	1263.N	708.N	687.N	1221.N	1045.N	1369.N	1067.N	706.N	1080.N	692.N	447.N	1409.N	1006.N	40.N	769.N	660.N	622.N	917.N	1114.N	864.N	937.N	812.N	964.N	1309.N	1131.N	673.N	1250.N	1205.N	975.N	1233.N	627.N	12.N	561.N	1311.N	170329.N	1194.N	558882.N	1415.N	898.N	1200.N	1229.N	1024.N	1066.N	1374.N	623.N	835.N	304.N	1305.N	853.N	603.N	1315.N	156.N	1135.N	1047.N	1284.N	1145.N	848.N	960.N	863.N	1252.N	1298.N	650.N	665.N	235.N	1274.N	293.N	1299.N	1084.N	869.N	1224.N	1095.N	1388.N	1127.N	1064.N	629.N	1085.N	1104.N	1209.N	1308.N	223.N	126.N	1290.N	1406.N	1439.N	1201.N	496.N	299.N	11.N	1437.N	1220.N	186.N	1417.N	1188.N	16.N	1341.N	1138.N	852.N	686.N	1098.N	1270.N	1275.N	798.N	843.N	874.N	21.N	29.N	868.N	905.N	690.N	76.N	410.N	1092.N	1380.N	658.N	1271.N	676.N	611.N	618.N	1032.N	501.N	1432.N	977.N	856.N	1142.N	1139.N	664.N	1350.N	935.N	233.N	605.N	613.N	438.N	616.N	901.N	1171.N	155.N	890.N	532.N	1423.N	1292.N	1403.N	608.N	1399.N	230.N	26.N	68.N	1264.N	637.N	1132.N	1365.N	773.N	1243.N	596.N	115.N	953.N	630.N	919.N	959.N	713.N	829.N	1428.N	1294.N	751.N	1288.N	1313.N	1293.N	1343.N	97.N	1037.N	783.N	1021.N	833.N	940.N	797.N	1198.N	1334.N	972.N	65.N	965.N	116.N	1413.N	251.N	1445.N	1105.N	1199.N	111.N	164468.N	1215.N	1424.N	703.N	148.N	1371.N	9.N	250.N	1411.N	303.N	461.N	981.N	1112.N	1214.N	920.N	1193.N	1195.N	1111.N	1164.N	1168.N	741.N	651.N	641.N	759.N	1071.N	129.N	1396.N	1244.N	643.N	1366.N	124.N	1287.N	33.N	80.N	845.N	1144.N	175.N	1088.N	1273.N	693.N	947.N	1367.N	286.N	961.N	614.N	269.N	1336.N	774.N	1140.N	1363.N	691.N	1013.N	700.N	normal33	649.N	662.N	661.N	839.N	995.N	879.N	757.N	128.N	210.N	1407.N	838.N	722.N	558881.N	1174.N	297.N	876.N	196.N	558543.N	316.N	57.N	ND002	373.N	ND007	normal71	636.N	1330.N	1178.N	normal30	892.N	normal6	910.N	ND001	normal9	normal58	1286.N	717.N	209.N	107.N	758.N	1116.N	53.N	1312.N	1025.N	132.N	800.N	772.N	1109.N	915.N	normal27	normal103	normal86	normal66	normal79	213.N	25.N	642.N	294.N	239.N	1434.N	628.N	185.N	1004.N	730.N	169.N	1234.N	1324.N	1005.N	242.N	normal55	1418.N	1378.N	1212.N	1100.N	1429.N	1141.N	1096.N	1219.N	988.N	697.N	1268.N	1002.N	792.N	1245.N	1345.N	1110.N	50.N	612.N	1108.N	770.N	195.N	127.N	925.N	1253.N	182.N	1236.N	768.N	481.N	727.N	1282.N	1357.N	103.N	164.N	1107.N	802.N	1106.N	1322.N	1079.N	157.N	952.N	621.N	1033.N	1189.N	1239.N	241.N	189.N	94.N	1442.N	22.N	1435.N	1316.N	1073.N	933.N	795.N	1440.N	301.N	222.N	921.N	1339.N	238.N	265.N	1318.N	1266.N	1347.N	753.N	573.N	162.N	1359.N	958.N	639.N	114.N	70.N	640.N	1208.N	108.N	632.N	271.N	1185.N	1228.N	486.N	179.N	1163.N	84.N	880.N	229.N	1354.N	1117.N	1176.N	86.N	1303.N	130.N	289.N	1436.N	550.N	619.N	85.N	1387.N	1262.N	860.N	217.N	493.N	1175.N	626.N	930.N	1099.N	1242.N	1203.N	1113.N	721.N	1050.N	1351.N	118.N	1101.N	990.N	1362.N	256.N	923.N	731.N	173.N	1090.N	1068.N	546.N	902.N	92.N	1216.N	1331.N	831.N	1256.N	147.N	89.N	634.N	1327.N	249.N	59.N	1072.N	1136.N	20.N	159.N	1039.N	982.N	1097.N	1438.N	1317.N	1065.N	1321.N	1103.N	1329.N	992.N	135.N	1061.N	976.N	929.N	949.N	1342.N	203.N	1020.N	1038.N	1206.N	1210.N	204.N	1026.N	1034.N	663.N	778.N	814.N	1044.N	1265.N	1348.N	1192.N	836.N	749.N	775.N	653.N	1046.N	104.N	95.N	1306.N	1395.N	74.N	234.N	733.N	932.N	1255.N	1307.N	158.N	30.N	99.N	1075.N	79.N	1180.N	1283.N	1258.N	1169.N	260.N	1182.N	861.N	174.N	944.N	225.N	270.N	1225.N	680.N	832.N	506.N	170.N	535.N	674.N	199.N	794.N	71.N	145.N	790.N	985.N	296.N	171.N	176.N	718.N	222514.N	808.N	755.N	1310.N	900.N	133.N	748.N	134.N	1416.N	998.N	367.N	485.N	1377.N	904.N	1326.N	1124.N	979.N	344.N	1373.N	1261.N	978.N	63.N	109.N	409.N	716.N	110.N	10.N	224.N	551.N	24.N	858.N	699.N	13.N	754.N	970.N	255.N	1170.N	827.N	560.N	1118.N	62.N	278.N	704.N	909.N	1078.N	normal85	N23ND042	1241.N	1043.N	120.N	normal7	38.N	1187.N	883.N	962.N	720.N	993.N	normal56	normal83	999.N	1246.N	939.N	785.N	1128.N	714.N	normal106	normal15	1052.N	483.N	1281.N	737.N	273.N	3.N	normal32	35.N	normal76	normal43	normal96	948.N	1160.N	1040.N	747.N	291.N	1008.N	1402.N	926.N	633.N	1051.N	638.N	1269.N	23.N	1069.N	1057.N	590.N	799.N	1123.N	938.N	1031.N	756.N	966.N	796.N	824.N	1054.N	711.N	1000.N	1389.N	1115.N	830.N	1397.N	1151.N	1059.N	1446.N	1056.N	842.N	37.N	955.N	606.N	1257.N	1125.N	1015.N	891.N	1134.N	normal54	1017.N	922.N	916.N	668.N	912.N	656.N	1081.N	886.N	1089.N	736.N	715.N	1060.N	1029.N	81.N	625.N	844.N	1344.N	42.N	226.N	1289.N	1007.N	1091.N	1167.N	889.N	67.N	738.N	1375.N	760.N	17.N	823.N	854.N	685.N	788.N	1430.N	1335.N	193.N	683.N	1358.N	811.N	1349.N	807.N	1431.N	1035.N	1197.N	657.N	659.N	743.N	957.N	1444.N	1441.N	943.N	728.N	554.N	881.N	1319.N	777.N	936.N	1082.N	1443.N	941.N	791.N	1386.N	1285.N	1122.N	240.N	907.N	192.N	724.N	1016.N	974.N	101.N	924.N	60.N	771.N	684.N	895.N	1421.N	682.N	1390.N	598.N	287.N	72.N	82.N	1320.N	1226.N	677.N	723.N	1238.N	914.N	793.N	1022.N	1036.N	968.N	1291.N	1232.N	1398.N	701.N	894.N	1217.N	1392.N	2.N	1383.N	903.N	1410.N	1086.N	1172.N	1048.N	1120.N	201.N	801.N	261.N	1003.N	888.N	1301.N	857.N	1129.N	1102.N	1297.N	870.N	816.N	1400.N	1218.N	652.N	871.N	994.N	167.N	1426.N	1412.N	885.N	1323.N	719.N	817.N	810.N	766.N	56.N	1049.N	859.N	1394.N	218.N	1159.N	98.N	1119.N	1401.N	1379.N	942.N	1087.N	1202.N	946.N	744.N	967.N	1070.N	295.N	1093.N	1391.N	1042.N	1235.N	591.N	1213.N	784.N	43.N	742.N	971.N	290.N	712.N	298.N	1014.N	913.N	989.N	969.N	645.N	1191.N	789.N	266.N	1346.N	841.N	180.N	54.N	280.N	163.N	1295.N	821.N	1063.N	221.N	1420.N	198.N	918.N	4.N	732.N	865.N	211.N	160.N	272.N	237.N	679.N	991.N	1.N	945.N	275.N	951.N	805.N	77.N	245.N	34.N	1181.N	702.N	207.N	44.N	220.N	188.N	1376.N	246.N	1425.N	566.N	19.N	779.N	1179.N	292.N	75.N	285.N	893.N	1356.N	281.N	normal68	1077.N	248.N	984.N	1173.N	862.N	141.N	565.N	620.N	122.N	normal47	1276.N	205.N	956.N	1433.N	395.N	570.N	374.N	288.N	980.N	849.N	698.N	227.N	1361.N	6.N	765.N	91.N
alpha_rarefaction_10_0.txt	10	0	0.84	0.88	0.8200000000000001	0.74	0.84	0.7999999999999999	0.9	0.9	0.88	0.88	0.7799999999999999	0.86	0.86	0.88	0.82	0.88	0.82	0.82	0.88	0.82	0.86	0.88	0.9	0.86	0.9	0.88	0.9	0.86	0.88	0.9	0.82	0.9	0.9	0.84	0.88	0.88	0.86	0.88	0.88	0.78	0.88	0.88	0.88	0.9	0.82	0.9	0.88	0.8	0.88	0.86	0.9	0.88	0.88	0.9	0.88	0.6	0.88	0.6799999999999999	0.82	0.88	0.82	0.88	0.9	0.88	0.9	0.82	0.76	0.9	0.88	0.82	0.88	0.88	0.78	0.84	0.84	0.8	0.88	0.8200000000000001	0.82	0.84	0.8	0.76	0.9	0.82	0.86	0.86	0.9	0.82	0.8	0.7	0.84	0.84	0.88	0.88	0.9	0.84	0.88	0.86	0.86	0.88	0.86	0.86	0.84	0.88	0.86	0.84	0.84	0.76	0.88	0.9	0.82	0.84	0.9	0.84	0.86	0.84	0.86	0.9	0.82	0.9	0.86	0.8200000000000001	0.88	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.7999999999999999	0.88	0.82	0.88	0.88	0.88	0.84	0.88	0.8	0.9	0.88	0.9	0.88	0.82	0.86	0.88	0.9	0.86	0.9	0.88	0.9	0.9	0.86	0.84	0.88	0.9	0.88	0.9	0.86	0.7799999999999999	0.86	0.86	0.9	0.7799999999999999	0.88	0.88	0.9	0.9	0.88	0.84	0.7	0.86	0.84	0.9	0.88	0.9	0.86	0.82	0.9	0.76	0.9	0.88	0.9	0.88	0.88	0.9	0.9	0.88	0.84	0.9	0.76	0.88	0.88	0.84	0.78	0.86	0.9	0.88	0.86	0.88	0.88	0.9	0.88	0.88	0.6	0.6599999999999999	0.86	0.7	0.88	0.88	0.82	0.84	0.88	0.88	0.6	0.86	0.82	0.86	0.84	0.86	0.74	0.88	0.86	0.6	0.88	0.88	0.84	0.76	0.9	0.7799999999999999	0.86	0.86	0.88	0.88	0.86	0.86	0.4800000000000001	0.86	0.84	0.9	0.82	0.7799999999999999	0.76	0.84	0.88	0.88	0.84	0.9	0.82	0.88	0.9	0.82	0.76	0.88	0.86	0.88	0.84	0.64	0.88	0.88	0.84	0.76	0.84	0.9	0.9	0.82	0.9	0.76	0.88	0.76	0.88	0.86	0.88	0.84	0.9	0.9	0.88	0.9	0.88	0.88	0.82	0.84	0.88	0.9	0.84	0.7	0.9	0.86	0.84	0.9	0.88	0.84	0.84	0.88	0.84	0.88	0.82	0.84	0.9	0.84	0.84	0.9	0.84	0.84	0.86	0.84	0.9	0.86	0.88	0.88	0.88	0.88	0.82	0.7999999999999999	0.82	0.88	0.88	0.76	0.88	0.9	0.86	0.78	0.9	0.88	0.9	0.88	0.86	0.84	0.78	0.88	0.88	0.86	0.6799999999999999	0.7799999999999999	0.88	0.88	0.88	0.9	0.82	0.9	0.84	0.7599999999999999	0.7	0.86	0.88	0.84	0.86	0.82	0.88	0.84	0.7	0.88	0.86	0.88	0.82	0.88	0.86	0.9	0.9	0.84	0.88	0.6	0.86	0.8200000000000001	0.88	0.82	0.82	0.88	0.78	0.86	0.86	0.7	0.84	0.84	0.84	0.82	0.84	0.9	0.82	0.82	0.6	0.9	0.9	0.88	0.82	0.86	0.88	0.86	0.6799999999999999	0.9	0.88	0.8200000000000001	0.9	0.88	0.7799999999999999	0.86	0.9	0.6799999999999999	0.88	0.9	0.86	0.86	0.8999999999999999	0.86	0.88	0.9	0.88	0.82	0.6599999999999999	0.9	0.84	0.86	0.76	0.86	0.88	0.88	0.7799999999999999	0.84	0.88	0.84	0.88	0.76	0.84	0.8	0.72	0.86	0.84	0.88	0.78	0.8200000000000001	0.82	0.88	0.88	0.78	0.84	0.82	0.88	0.88	0.86	0.88	0.82	0.88	0.82	0.84	0.86	0.84	0.86	0.7999999999999999	0.86	0.82	0.84	0.86	0.88	0.6599999999999999	0.84	0.86	0.84	0.88	0.86	0.88	0.86	0.82	0.7799999999999999	0.76	0.82	0.88	0.82	0.88	0.7799999999999999	0.84	0.6	0.82	0.86	0.9	0.88	0.86	0.76	0.84	0.9	0.84	0.86	0.86	0.88	0.82	0.88	0.84	0.86	0.9	0.8200000000000001	0.86	0.9	0.8200000000000001	0.84	0.6799999999999999	0.86	0.9	0.88	0.7799999999999999	0.84	0.6599999999999999	0.86	0.88	0.84	0.84	0.88	0.7	0.86	0.88	0.88	0.88	0.86	0.84	0.9	0.9	0.88	0.86	0.78	0.84	0.88	0.9	0.86	0.9	0.9	0.86	0.9	0.64	0.78	0.84	0.78	0.88	0.9	0.9	0.84	0.88	0.88	0.82	0.9	0.82	0.86	0.84	0.82	0.88	0.58	0.88	0.6799999999999999	0.88	0.84	0.86	0.86	0.84	0.82	0.9	0.88	0.88	0.88	0.8200000000000001	0.82	0.8200000000000001	0.9	0.88	0.84	0.64	0.8200000000000001	0.88	0.84	0.84	0.84	0.88	0.9	0.9	0.9	0.86	0.88	0.9	0.82	0.86	0.9	0.88	0.9	0.6	0.9	0.6	0.88	0.88	0.6	0.88	0.9	0.7	0.86	0.86	0.9	0.86	0.5800000000000001	0.88	0.9	0.7	0.84	0.88	0.76	0.86	0.78	0.88	0.8	0.86	0.86	0.82	0.88	0.72	0.86	0.84	0.86	0.9	0.88	0.86	0.84	0.76	0.84	0.84	0.9	0.9	0.88	0.9	0.88	0.8	0.9	0.86	0.72	0.88	0.82	0.9	0.9	0.88	0.74	0.8200000000000001	0.88	0.82	0.84	0.86	0.88	0.88	0.9	0.9	0.72	0.86	0.88	0.86	0.88	0.86	0.84	0.86	0.7799999999999999	0.86	0.88	0.9	0.86	0.9	0.9	0.84	0.88	0.7	0.86	0.84	0.88	0.9	0.86	0.9	0.72	0.9	0.88	0.88	0.88	0.9	0.7799999999999999	0.9	0.76	0.86	0.88	0.88	0.88	0.86	0.86	0.9	0.88	0.88	0.7799999999999999	0.88	0.9	0.7	0.9	0.82	0.9	0.84	0.86	0.86	0.88	0.86	0.84	0.84	0.72	0.7999999999999999	0.86	0.9	0.84	0.88	0.88	0.84	0.86	0.9	0.88	0.76	0.86	0.7	0.7	0.88	0.9	0.86	0.86	0.86	0.88	0.84	0.9	0.88	0.9	0.84	0.9	0.74	0.86	0.7	0.84	0.74	0.88	0.82	0.88	0.88	0.9	0.88	0.88	0.82	0.88	0.82	0.82	0.84	0.86	0.82	0.88	0.88	0.9	0.88	0.84	0.88	0.6799999999999999	0.88	0.88	0.9	0.88	0.6799999999999999	0.86	0.7799999999999999	0.78	0.9	0.9	0.88	0.84	0.6	0.88	0.8200000000000001	0.86	0.88	0.9	0.9	0.82	0.7799999999999999	0.84	0.82	0.88	0.86	0.86	0.9	0.7	0.7799999999999999	0.86	0.7799999999999999	0.88	0.78	0.9	0.88	0.84	0.88	0.86	0.4800000000000001	0.86	0.88	0.7	0.6799999999999999	0.82	0.86	0.88	0.86	0.88	0.9	0.88	0.82	0.86	0.88	0.7	0.86	0.86	0.9	0.86	0.84	0.88	0.9	0.86	0.86	0.88	0.9	0.7999999999999999	0.9	0.86	0.88	0.86	0.9	0.88	0.86	0.86	0.88	0.88	0.84	0.88	0.88	0.88	0.88	0.88	0.88	0.86	0.84	0.86	0.88	0.84	0.84	0.7799999999999999	0.84	0.84	0.88	0.82	0.86	0.88	0.86	0.9	0.7799999999999999	0.7	0.86	0.84	0.82	0.88	0.88	0.84	0.88	0.7799999999999999	0.9	0.82	0.9	0.86	0.88	0.88	0.86	0.88	0.86	0.84	0.7799999999999999	0.9	0.76	0.7799999999999999	0.7599999999999999	0.84	0.86	0.7599999999999999	0.76	0.4600000000000001	0.84	0.86	0.33999999999999986	0.82	0.88	0.7	0.88	0.76	0.78	0.86	0.84	0.84	0.8	0.76	0.82	0.58	0.88	0.4800000000000001	0.88	0.88	0.88	0.84	0.84	0.88	0.7799999999999999	0.82	0.9	0.88	0.88	0.86	0.9	0.8200000000000001	0.84	0.88	0.82	0.84	0.86	0.84	0.88	0.88	0.86	0.88	0.88	0.9	0.88	0.9	0.86	0.88	0.9	0.6799999999999999	0.7	0.9	0.86	0.88	0.8	0.86	0.84	0.86	0.82	0.88	0.88	0.9	0.86	0.76	0.7799999999999999	0.72	0.86	0.88	0.88	0.84	0.9	0.84	0.82	0.76	0.9	0.88	0.9	0.82	0.9	0.88	0.84	0.88	0.86	0.82	0.88	0.7799999999999999	0.9	0.82	0.82	0.86	0.84	0.88	0.88	0.86	0.88	0.76	0.4800000000000001	0.88	0.88	0.76	0.84	0.88	0.78	0.88	0.86	0.82	0.7999999999999999	0.86	0.74	0.8	0.84	0.33999999999999986	0.7799999999999999	0.84	0.88	0.82	0.88	0.82	0.82	0.86	0.84	0.82	0.76	0.86	0.88	0.86	0.86	0.82	0.88	0.6	0.86	0.86	0.7799999999999999	0.9	0.7799999999999999	0.88	0.86	0.88	0.9	0.84	0.84	0.82	0.9	0.7	0.86	0.9	0.88	0.82	0.82	0.7799999999999999	0.88	0.7	0.82	0.9	0.88	0.86	0.86	0.84	0.6799999999999999	0.9	0.4800000000000001	0.86	0.88	0.86	0.82	0.9	0.82	0.9	0.88	0.88	0.84	0.86	0.78	0.88	0.86	0.9	0.7799999999999999	0.84	0.76	0.88	0.72	0.88	0.8	0.7	0.82	0.88	0.88	0.6799999999999999	0.7799999999999999	0.88	0.86	0.78	0.9	0.9	0.84	0.9	0.86	0.86	0.9	0.88	0.88	0.84	0.82	0.88	0.86	0.78	0.84	0.9	0.82	0.84	0.84	0.82	0.82	0.88	0.84	0.64	0.8200000000000001	0.86	0.88	0.88	0.86	0.88	0.88	0.82	0.82	0.4600000000000001	0.72	0.88	0.88	0.86	0.9	0.88	0.84	0.7799999999999999	0.86	0.9	0.86	0.84	0.4600000000000001	0.6	0.9	0.9	0.88	0.82	0.82	0.74	0.7999999999999999	0.86	0.4600000000000001	0.86	0.9	0.86	0.9	0.84	0.82
